"","nct_id","trial_title","Conditions","condition","Interventions","intervention_type","Sponsor_Collaborators","sponsor_class","fda.drug","fda.device","Gender","min.age","max.age","Enrollment","Start_Date","Completion_Date","title","p","p.desc","method","param.value","param.type","ci","ci.side","ci.l","ci.u"
"3408","NCT01328444","An Exercise Endurance Study to Evaluate the Effects of Treatment of Chronic Obstructive Pulmonary Disease (COPD) Patients With a Dual Bronchodilator: GSK573719/GW642444. Study A","Pulmonary Disease, Chronic Obstructive",0,"GSK 573719 +GW642444 125/25","Drug","GlaxoSmithKline","Industry",0,0,"All","40 Years","N/A","349","March 2011","June 2012","Change From Baseline in Exercise Endurance Time Post-dose at Week 12 of Each Treatment Period","0.321","Nominal p-value","Mixed Models Analysis","26.5","Least squares mean difference","95","2-Sided","-25.9","78.9"
"3409","NCT01328938","GCPGC in Chemotherapy-induced Neutropenia","Chemotherapy Induced Neutropenia",0,"GCPGC 3.6mg","Biological","Green Cross Corporation","Industry",0,0,"All","18 Years","N/A","177","October 2010","November 2012","Duration of grade 4 neutropenia(ANC<500mm3) for cycle 1","0","0","0","0","0","0","0","0","0"
"3410","NCT01332188","Efficacy of AC-170 for the Treatment of Allergic Conjunctivitis in the Conjunctival Allergen Challenge (CAC) Model","Allergic Conjunctivitis",0,"AC-170 0.05%","Drug","Aciex Therapeutics, Inc.","Industry",0,0,"All","10 Years","N/A","100","April 2011","June 2011","Ocular Itching at defined timepoints up to 3 weeks","0","0","0","0","0","0","0","0","0"
"3411","NCT01332253","Safety and Efficacy of Intravenous Ibuprofen for Treatment of Pain in Pediatric Patients Undergoing Tonsillectomy","Tonsillectomy",0,"Intravenous ibuprofen","Drug","Cumberland Pharmaceuticals","Industry",0,0,"All","6 Years","17 Years","161","July 2011","July 2012","Number of Doses of Fentanyl Administered in the Postoperative Period Prior to Discharge.","0","0","0","0","0","0","0","0","0"
"3412","NCT01332643","Preimplantation Genetic Diagnosis (PGD) by Array Comparative Genome Hybridization (CGH) and Blastocyst Biopsy","Infertility",0,"Preimplantation Genetic Diagnosis","Genetic","Reprogenetics","Industry",0,0,"Female","30 Years","42 Years","120","April 2011","August 2012","Implantation rate","0","0","0","0","0","0","0","0","0"
"3413","NCT01333592","Long-term Study of KAD-1229 in Type 2 Diabetes Patients","Type 2 Diabetes",0,"KAD-1229","Drug","Kissei Pharmaceutical Co., Ltd.","Industry",0,0,"All","20 Years","N/A","136",NA,"August 2012","Incidences of Adverse Events","0","0","0","0","0","0","0","0","0"
"3414","NCT01333761","Cardiox Shunt Detection Technology Study","Patent Foramen Ovale",0,"Cardiox FDS","Device","Cardiox Corporation","Industry",0,0,"All","18 Years","N/A","71","April 2011","July 2012","To evaluate the Cardiox FDS system using TCD as a non-reference standard for positive percent agreement for accurately detecting a RTLS and negative percent agreement for accurately detecting the absence of RTLS","0","0","0","0","0","0","0","0","0"
"3415","NCT01335997","Efficacy and Safety of Extended-Release Niacin/ Laropiprant/Simvastatin Tablets in Participants With Hypercholesterolemia or Mixed Dyslipidemia (MK-0524B-143)","Primary Hypercholesterolemia",0,"ER niacin/laropiprant (ERN/LRPT)","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","85 Years","1139","May 2011","January 2012","Change From Baseline in Low-density Lipoprotein Cholesterol (LDL-C) Blood Levels","0","0","0","0","0","0","0","0","0"
"3416","NCT01336023","Dual Action of Liraglutide and Insulin Degludec in Type 2 Diabetes: A Trial Comparing the Efficacy and Safety of Insulin Degludec/Liraglutide, Insulin Degludec and Liraglutide in Subjects With Type 2 Diabetes","Diabetes",0,"insulin degludec/liraglutide","Drug","Novo Nordisk A/S","Industry",0,0,"All","18 Years","N/A","1663","May 23, 2011","May 24, 2012","Mean Change From Baseline in HbA1c (Glycosylated Haemoglobin) at Week 26.","<0.0001","0","ANCOVA","-0.47","Treatment Contrast","95","2-Sided","-0.58","-0.36"
"3417","NCT01336205","Assessment of Long-term Safety in Patients With Non-cancer-related Pain and Opioid-induced Constipation","Opioid-Induced Constipation (OIC)",0,"NKTR-118","Drug","AstraZeneca","Industry",0,0,"All","18 Years","84 Years","844","April 2011","December 2012","Incidence of Patients Experiencing at Least One Adverse Event (AE)","0","0","0","0","0","0","0","0","0"
"3418","NCT01339091","Efficacy and Safety of Dalbavancin for the Treatment of Acute Bacterial Skin and Skin Structure Infections","Abscess",0,"Dalbavancin","Drug","Durata Therapeutics Inc., an affiliate of Allergan plc","Industry",0,0,"All","18 Years","85 Years","573","March 2011","September 2012","Early Clinical Efficacy","0","0","0","1.5","Difference in Proportions","95","2-Sided","-4.6","7.9"
"3419","NCT01339260","An Efficacy and Safety Study of Oral Netupitant and Palonosetron for the Prevention of Nausea and Vomiting","Chemotherapy-Induced Nausea and Vomiting",0,"Netupitant and Palonosetron","Drug","Helsinn Healthcare SA","Industry",0,0,"All","18 Years","N/A","1455","April 2011","November 2012","Percentage of Patients With Complete Response (CR) Defined as no Emesis, no Rescue Medication, at Cycle 1","0.001","If superiority of netupitant/palonosetron was established for the CR delayed, CR acute and then CR overall at cycle 1 were to be tested according to a hierarchical procedure;no adjustment for multiplicity was needed.The a priori threshold was 0.050","Cochran-Mantel-Haenszel","1.48","Odds Ratio (OR)","95","2-Sided","1.16","1.87"
"3420","NCT01339312","Study of the Purified Vero Rabies Vaccine - Serum Free in Comparison With the Reference Purified Vero Rabies Vaccine","Rabies",0,"Purified inactivated rabies vaccine, serum free","Biological","Sanofi Pasteur, a Sanofi Company","Industry",0,0,"All","10 Years","N/A","816","April 2011","March 2012","Information on the rabies virus neutralizing antibody (RVNA) titer post vaccination","0","0","0","0","0","0","0","0","0"
"3421","NCT01340768","Study to Compare Sitagliptin Versus Sulfonylurea Treatment During Ramadan Fasting in Patients With Type 2 Diabetes (MK-0431-262)","Type 2 Diabetes Mellitus",0,"Sitagliptin","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","N/A","870","June 22, 2010","September 21, 2011","Percentage of Participants With at Least One Symptomatic Hypoglycemic Event","0.028","P-value for association between treatment groups and proportions controlling for prior therapy (monotherapy or combination therapy).","Cochran-Mantel-Haenszel","0.52","Risk Ratio (RR)","95","2-Sided","0.29","0.94"
"3422","NCT01340937","A Study of V419 Given Concomitantly With Prevnar 13™ and RotaTeq™ (V419-006)","Bacterial Infections",0,"V419","Biological","Merck Sharp & Dohme Corp.","Industry",0,0,"All","46 Days","89 Days","2808","May 2011","December 2012","Geometric Mean Concentration of Antibodies to Polyribosylribitol Phosphate Antigen","0","0","0","0.91","GMC Ratio (Lot A/Lot B)","95","2-Sided","0.77","1.08"
"3423","NCT01341782","Comparison of Efficacy and Safety of Paricalcitol Injection With Maxacalcitol Injection in Adult Japanese Chronic Kidney Disease Subjects Receiving Hemodialysis With Secondary Hyperparathyroidism","Secondary Hyperparathyroidism",0,"paricalcitol","Drug","AbbVie (prior sponsor, Abbott)","Industry",0,0,"All","20 Years","N/A","255","May 2011","April 2012","Percentage of Participants With Target Intact Parathyroid Hormone (iPTH) and Without Hypercalcemia","0","0","0","0","0","0","0","0","0"
"3424","NCT01341912","Study to Investigate the Long-term Efficacy and Safety of Human-cl rhFVIII in Previously Treated Patients (PTPs)","Severe Hemophilia A",0,"Human-cl rhFVIII","Biological","Octapharma","Industry",0,0,"Male","12 Years","65 Years","3","June 2011","August 2012","Long-term Immunogenicity","0","0","0","0","0","0","0","0","0"
"3425","NCT01342315","Topical Antifungal Treatment for Tinea Cruris","Tinea Cruris",0,"33525","Drug","Medicis Global Service Corporation","Industry",0,0,"All","12 Years","N/A","483","May 2011","March 2012","Proportion of patients achieving complete clearance","0","0","0","0","0","0","0","0","0"
"3426","NCT01342913","A Study to Evaluate the 24 Hour Spirometric Effect (FEV1) of Fluticasone Furoate/Vilanterol Inhalation Powder (100mcg Fluticasone Furoate (FF)/25mcg Vilanterol (VI)) Compared With Salmeterol/Fluticasone Propionate Inhalation Powder (50mcg Salmeterol/500mcg Fluticasone Propionate (FP))","Pulmonary Disease, Chronic Obstructive",0,"Fluticasone Furoate 100mcg/Vilanterol 25mcg","Drug","GlaxoSmithKline","Industry",0,0,"All","40 Years","N/A","528","February 2011","October 2011","Change From Baseline Trough in 24-hour Weighted-mean FEV1 on Treatment Day 84","0.282","0","ANCOVA","0.022","Least squares mean difference","95","2-Sided","-0.018","0.063"
"3427","NCT01344460","Gadobutrol Enhanced MRA of the Renal Arteries","Renal Artery Obstruction",0,"Gadobutrol (Gadovist, BAY86-4875)","Drug","Bayer","Industry",0,0,"All","18 Years","N/A","317","May 2011","July 2012","Percentage of Assessable Vascular Segments Using Gadobutrol-Enhanced MRA and Unenhanced MRA","<0.000","0","McNemar","18.3","Percentage difference","95","2-Sided","15.2","Not Appropriate, upper intervals were not used in the statistical analysis and were not of interest for the study."
"3428","NCT01345916","Efficacy of CHF1535 Via NEXT DPI Versus pMDI and BDP DPI100µg on PeakExpiratoryFlow in Asthmatic Patients","Asthma",0,"CHF 1535 100/6 NEXT DPI® 2 months","Drug","Chiesi Farmaceutici S.p.A.","Industry",0,0,"All","18 Years","N/A","932","March 2011","August 2011","Change from baseline to the entire treatment period in average pre-dose morning Peak Expiratory Flow.","0","0","0","0","0","0","0","0","0"
"3429","NCT01346215","Study of Clinical Non-inferiority of Actparin® (Laboratorio Bergamo) Compared to Heparin Sodium (APP Pharmaceuticals), in Patients With Chronic Renal Failure","Chronic Renal Failure",0,"heparin sodium","Biological","Laboratório Químico Farmacêutico Bergamo Ltda.","Industry",0,0,"All","18 Years","N/A","132","October 2011","December 2011","Effectiveness in prevention of clotting in the extracorporeal circuit during hemodialysis","0","0","0","0","0","0","0","0","0"
"3430","NCT01349010","Efficacy and Safety of Imported Probucol to Treat Hyperlipidemia","Hyperlipidemia",0,"Probucol","Drug","Otsuka Beijing Research Institute","Industry",0,0,"All","20 Years","N/A","264","April 2011","July 2012","TC and LDL-C","0","0","0","0","0","0","0","0","0"
"3431","NCT01349283","Immunogenicity and Safety of the Hepatitis B Vaccine Hepavax-Gene TF and a Comparator Hepatitis B Vaccine in Newborns","Hepatitis B",0,"HepavaxGene (thiomersal free)","Biological","Crucell Holland BV","Industry",0,0,"All","N/A","1 Day","1738","May 2011","November 2012","Seroconversion rate for subjects in Stratum 2","0","0","0","0","0","0","0","0","0"
"3432","NCT01349348","Phase III Study of Tolvaptan Tablet to Treat Cirrhosis Ascites","Ascites",0,"Tolvaptan","Drug","Otsuka Beijing Research Institute","Industry",0,0,"All","18 Years","75 Years","535","October 2010","May 2012","Change from baseline in body weight after 7 days randomized treatment (Day 8).","0","0","0","0","0","0","0","0","0"
"3433","NCT01349998","Safety of a Topical Antifungal Treatment for Tinea Cruris, Tinea Pedis and Tinea Corporis","Tinea Pedis",0,"Product 33525","Drug","Tinea Pharmaceuticals","Industry",0,0,"All","12 Years","N/A","604","May 2011","September 2012","Number of Subjects with Adverse Events","0","0","0","0","0","0","0","0","0"
"3434","NCT01350973","Efficacy of TAK-085 in Participants With Hypertriglyceridemia","Hypertriglyceridemia",0,"Omega-3-acid ethyl esters 90 (TAK-085)","Drug","Takeda","Industry",0,0,"All","20 Years","74 Years","611","November 2009","December 2010","Percent Change From Baseline in Triglyceride Level at the Final Visit","0.8760","An ANCOVA model was employed, using the baseline triglyceride level as covariate and the treatment group as an independent variable.","ANCOVA","0.37","LS Mean Difference","95","2-Sided","-4.2491","4.9830"
"3435","NCT01350999","Long-term Efficacy and Safety Study of TAK-085 in Participants With Hypertriglyceridemia","Hypertriglyceridemia",0,"omega-3-acid ethyl esters 90 (TAK-085)","Drug","Takeda","Industry",0,0,"All","20 Years","74 Years","503","November 2009","January 2011","Number of Participants With Treatment Emergent Adverse Events (TEAEs)","0","0","0","0","0","0","0","0","0"
"3436","NCT01351675","Bardoxolone Methyl Evaluation in Patients With Chronic Kidney Disease and Type 2 Diabetes","Renal Insufficiency, Chronic",0,"Placebo","Drug","Reata Pharmaceuticals, Inc.","Industry",0,0,"All","18 Years","N/A","2185","June 2011","October 2012","Time-to-first event of the composite endpoint","0","0","0","0","0","0","0","0","0"
"3437","NCT01351792","A Study in Patients With Chronic Obstructive Pulmonary Disease (FAIR)","Chronic Obstructive Pulmonary Disease",0,"Foster® 100/6 µg/unit dose","Drug","Chiesi Farmaceutici S.p.A.","Industry",0,0,"All","40 Years","N/A","113","September 2011","November 2012","Change from baseline to end of treatment in post-dose residual volume.","0","0","0","0","0","0","0","0","0"
"3438","NCT01352039","A Non-inferiority Study Comparing Two Heparin Sodium Preparations in Hip Fracture Surgery","Hip Fracture Surgery",0,"Heparin Sodium - Eurofarma","Biological","Eurofarma Laboratorios S.A.","Industry",0,0,"All","60 Years","85 Years","544","October 2011","October 2011","The Primary endpoint will be frequency of deep venous thrombosis (DVT) determined by Doppler ultrasound (DUS).","0","0","0","0","0","0","0","0","0"
"3439","NCT01353079","Efficacy and Safety Study Of Short Ragweed Pollen Sublingual-Oral Immunotherapy","Allergy",0,"Short Ragweed Pollen Allergenic Extract","Biological","Greer Laboratories","Industry",0,0,"All","18 Years","55 Years","429","April 2011","November 2011","Scores on a Scale [Net Average Combined Daily Rhinoconjunctivitis Symptom (RSS) and Medication Scores]","<0.05","0","ANCOVA","-0.834","Mean Difference (Net)","95","2-Sided","-1.298","-0.369"
"3440","NCT01353469","Assessment of Efficacy and Safety of Insuman Comb 25 Versus Novolin® 30R Twice Daily Over 24 Weeks in Type 2 Diabetes Patients With Insulin Therapy","Type 2 Diabetes Mellitus",0,"Insulin human/Insuman Comb 25 (HR1799)","Drug","Sanofi","Industry",0,0,"All","18 Years","75 Years","485","May 2011","November 2012","Change in HbA1c from baseline to the end of treatment","0","0","0","0","0","0","0","0","0"
"3441","NCT01353495","Acellular Porcine Dermal Matrix Wound Dressing in the Management of Diabetic Foot Ulcers","Diabetic Foot Ulcers",0,"APM Graft (BIOTAPE XMTM)","Device","Wright Medical Technology","Industry",0,0,"All","18 Years","N/A","40","April 2010","October 2010","Mann Whitney U Test","0","0","0","0","0","0","0","0","0"
"3442","NCT01353755","2nd Pivotal Study rPhleum - Adults and Adolescents With Rhinoconjunctivitis +/-Controlled Asthma","Rhinoconjunctivitis",0,"Grass pollen specific immunotherapy","Drug","Allergopharma GmbH & Co. KG","Industry",0,0,"All","12 Years","65 Years","195","October 2009","August 2012","Rhinoconjunctivitis Symptom-Medication-Score","0","0","0","0","0","0","0","0","0"
"3443","NCT01353976","Safety and Efficacy of Econazole Nitrate Foam 1% in Subjects With Tinea Pedis","Tinea Pedis",0,"Econazole Nitrate Foam 1%","Drug","AmDerma","Industry",0,0,"All","12 Years","N/A","264","May 2011","April 2012","Complete Cure","0","0","0","0","0","0","0","0","0"
