"","nct_id","trial_title","Conditions","condition","Interventions","intervention_type","Sponsor_Collaborators","sponsor_class","fda.drug","fda.device","Gender","min.age","max.age","Enrollment","Start_Date","Completion_Date","title","p","p.desc","method","param.value","param.type","ci","ci.side","ci.l","ci.u"
"1652","NCT02246920","Clinical Equivalence Study of Fluticasone Propionate Nasal Spray, 50 mcg/Actuation vs. Flonase in Allergic Rhinitis Patients","Seasonal Allergic Rhinitis",0,"Fluticasone propionate","Drug","Teva Pharmaceuticals USA","Industry",0,0,"All","12 Years","N/A","1110","March 2014","July 2014","Change from baseline in average AM/PM reflective Total Nasal Symptom Score (rTNSS) over days 1 to 14.","0","0","0","0","0","0","0","0","0"
"1653","NCT02247765","Controlled Acute Hypoxia Study Comparing Pulse Oximetry to Arterial Blood Samples During Motion","Healthy",0,"Arterial line","Device","Medtronic - MITG","Industry",0,0,"All","18 Years","50 Years","18","November 2014","November 2014","SpO2 Accuracy During Motion Conditions - MaxA Sensor","0","0","0","0","0","0","0","0","0"
"1654","NCT02249767","Bioequivalence Study of Tretinoin Gel 0.05% to Brand Tretinoin Gel","Acne",0,"Tretinoin","Drug","Spear Pharmaceuticals","Industry",0,0,"All","12 Years","40 Years","574","November 2013","June 2014","percent Improvement of acne","0","0","0","0","0","0","0","0","0"
"1655","NCT02254525","A Multicenter Trial of the Efficacy and Safety of a New Formulation of Ibuprofen 800 mg Every 6 Hours in the Management of Postoperative Pain","Postoperative Pain",0,"Intravenous ibuprofen","Drug","Biomendi S.A.U.","Industry",0,0,"All","18 Years","80 Years","231","May 2012","June 2014","Evaluate the efficacy of intravenous ibuprofen for the management of postoperative pain in comparison to placebo","0","0","0","0","0","0","0","0","0"
"1656","NCT02263131","Phase 3 Study to Evaluate the Immunogenicity and Safety of Inactivated Split Influenza Vaccine in Healthy Korea Children","Healthy",0,"IL-YANG FLU Vaccine Prefilled Syringe INJ.","Biological","Il-Yang Pharm. Co., Ltd.","Industry",0,0,"All","6 Months","18 Years","416","October 2013","January 2014","Solicited Local & General Adverse Event, Unsolicited Adverse Event","0","0","0","0","0","0","0","0","0"
"1657","NCT02267746","A Study To Evaluate The Safety And Therapeutic Equivalence of Tazarotene Foam 0.1% in Subjects With Acne Vulgaris","Acne Vulgaris",0,"Tazarotene (Fabior™)","Drug","Actavis Inc.","Industry",0,0,"All","12 Years","40 Years","894","June 2014","September 2014","• Percent change in the inflammatory (papules and pustules) lesion counts","0","0","0","0","0","0","0","0","0"
"1658","NCT02271854","A Within-subject Study to Evaluate the Efficacy and Safety of Diclofenac Sodium Topical Gel 1% Compared to Placebo in Subjects Experiencing Delayed Onset Muscle Soreness","Muscle Soreness",0,"Diclofenac sodium gel 1%","Drug","Novartis","Industry",0,0,"All","18 Years","35 Years","102","October 2014","December 2014","Sum of Pain Intensity Differences Over 24 Hours After Initiating Treatment (SPID 24), Derived From POW.","0","0","0","0","0","0","0","0","0"
"1659","NCT02276274","Effect of Food on the Pharmacokinetics of Single Oral Dose Administration of a Fixed-Dose Combination of SYR-322 and Metformin Hydrochloride in Healthy Adult Male Subjects","Clinical Pharmacology",0,"SYR-322-MET","Drug","Takeda","Industry",0,0,"Male","20 Years","35 Years","12","June 2014","June 2014","AUC (0-72): Area Under the Plasma Concentration-time Curve From Time 0 to 72 Hours Postdose for Unchanged SYR-322 (SYR-322Z)","0","0","0","-0.0164","Least Squares Mean Difference","90","2-Sided","-0.0592","0.0264"
"1660","NCT02282670","A Study to Evaluate the Efficacy and Safety of DA-5204","Acute Gastritis",0,"DA-5204","Drug","Dong-A ST Co., Ltd.","Industry",0,0,"All","20 Years","75 Years","434","April 2014","November 2014","A percentage of subjects showed moderate or significant improvement of stomach erosions by the endoscopy.","0","0","0","0","0","0","0","0","0"
"1661","NCT02289352","Randomized, Double-blind, Multiple-site, Placebo-controlled, Parallel-design Study in Patients With Moderate to Severe Facial Erythema Associated With Rosacea","Rosacea",0,"Brimonidine","Drug","Actavis Inc.","Industry",0,0,"All","18 Years","N/A","462","July 2014","December 2014","rosacea improvement or treatment success","0","0","0","0","0","0","0","0","0"
"1662","NCT02318875","Investigation of Kritech Efficacy on Subjects Having Functional Discomfort Associated to Joints and Muscles Disorders","Pain",0,"Kritech administration","Dietary Supplement","Vivatech","Industry",0,0,"All","18 Years","N/A","154","June 2012","June 2013","SMFA score","0","0","0","0","0","0","0","0","0"
"1663","NCT02324270","Safety and Efficacy of Generic Diclofenac Epolamine Acute Pain Due to Minor Ankle Sprain","Ankle Sprain",0,"Diclofenac epolamine","Drug","Actavis Inc.","Industry",0,0,"All","18 Years","65 Years","658","May 2014","December 2014","Bioequivalence between test diclofenac epolamine patch and reference (Flector) patch in VAS score - changes from baseline","0","0","0","0","0","0","0","0","0"
"1664","NCT02328404","The Effect of Vitamin D Supplementation Among Overweight Jordanian Women With Polycystic Ovary Syndrome (PCOS)","Polycystic Ovary Syndrome",0,"50,000 IU vitamin D3","Drug","Hayat Pharmaceutical Co. PLC","Industry",0,0,"Female","18 Years","49 Years","60","February 2014","September 2014","Ultrasound Examination of Number of Follicles and Ovarian Volume","0.001","0","Chi-squared","0","0","0","0","0","0"
"1665","NCT02332811","An Open Label, Dose Titration Study of Sevelamer Carbonate Tablets & Powder in Hyperphosphatemic CKD Patients","Renal Failure Chronic",0,"sevelamer carbonate 800mg","Drug","Genzyme, a Sanofi Company","Industry",0,0,"All","18 Years","N/A","96","October 2013","July 2014","The reduction in serum phosphorus from baseline to end of study with Sevelamer carbonate tablets 800 mg and Sevelamer carbonate Powder 2.4 g in chronic kidney disease (CKD) patients both on haemodialysis and not on dialysis","0","0","0","0","0","0","0","0","0"
"1666","NCT02344134","Study of Egg-derived Influenza Vaccine and Cell Culture-derived Influenza Vaccine in Adult and Elderly Subjects","Influenza, Human",0,"NBP607","Biological","SK Chemicals Co.,Ltd.","Industry",0,0,"All","19 Years","N/A","1155","September 2013","November 2013","Geometric Mean Titers (GMTs) for Each of the Influenza Vaccine Antigen","0","0","0","0","0","0","0","0","0"
"1667","NCT02351531","Cow Milk Allergy: Evaluation of the Efficacy of a New Thickened Extensively Hydrolyzed Formula in Infants With Confirmed Cow Milk Allergy","Cow Milk Allergy",0,"Extensively Hydrolyzed formula","Dietary Supplement","United Pharmaceuticals","Industry",0,0,"All","1 Month","12 Months","32","November 2013","December 2014","Number of patients dropped out for intolerance","0","0","0","0","0","0","0","0","0"
"1668","NCT02352584","A Multicenter, Double-blind, Parallel Phase III Study","Influenza",0,"GC3110A(Quadrivalent)","Biological","Green Cross Corporation","Industry",0,0,"All","19 Years","N/A","1299","October 2014","December 2014","GMT rate of HI(Hemagglutination Inhibition) antibody for each strain","0","0","0","0","0","0","0","0","0"
"1669","NCT02361866","To Evaluate the Effectiveness(Immunogeneicity) and Safety of 'GC1107' Administered Intramuscularly in Healthy Adults","Bacterial Infections",0,"GC1107","Biological","Green Cross Corporation","Industry",0,0,"All","18 Years","N/A","376","May 2014","September 2014","seroprotection rate of diphtheria and tetanus","0","0","0","0","0","0","0","0","0"
"1670","NCT02376075","Effects of Linagliptin on Endothelial- , Renal-, and Retinal Function in Patients With Hypertension and Albuminuria","Arterial Hypertension",0,"Linagliptin","Drug","ikfe-CRO GmbH","Industry",0,0,"All","45 Years","80 Years","43","January 2013","September 2014","Albumin/Creatinine Ratio (UACR) in 24h urine change between Baseline and Visit 4","0","0","0","0","0","0","0","0","0"
"1671","NCT02379468","Efficacy & Safety of Pedyphar Ointment in Diabetic Foot Ulcer Treatment","Diabetic Foot Ulcer",0,"Pedyphar Ointment","Drug","European Egyptian Pharmaceutical Industries","Industry",0,0,"All","18 Years","70 Years","80","April 2013","August 2014","Percentage of diabetic patients with successful healing of foot ulceration in treated with Pedyphar® ointment","0","0","0","0","0","0","0","0","0"
"1672","NCT02387294","Immunogenicity and Tolerability Study of Fluval AB Novo Suspension for Injection for Children and Adolescents","Human Influenza",0,"ntervention: Vaccination with Fluval AB Novo.","Biological","Omninvest Vaccine Manufacturing, Researching and Trading Ltd.","Industry",0,0,"All","3 Years","18 Years","120","October 2014","December 2014","Immunogenicity of a single intramuscular injection of the study vaccine as measured by HAG test.","0","0","0","0","0","0","0","0","0"
"1673","NCT02393612","Clinical Trial to Evaluate Efficacy and Safety of DP-R202 and Anplag in Patients With Artery Occlusive Disease","Peripheral Arterial Disease",0,"DP-R202","Drug","Alvogen Korea","Industry",0,0,"All","20 Years","N/A","151","October 2012","April 2014","Variation in lower limb pain (VAS)","0","0","0","0","0","0","0","0","0"
"1674","NCT02425423","Study on the Tolerance and Efficacy of a New Anti Regurgitation Formula","Gastroesophageal Reflux",0,"New thickened formula","Dietary Supplement","United Pharmaceuticals","Industry",0,0,"All","N/A","5 Months","100","June 2013","March 2014","Number of episodes of regurgitation per day","0","0","0","0","0","0","0","0","0"
"1675","NCT02446990","Effects of Ivabradine in Patients With Stable Coronary Artery Disease Without Clinical Heart Failure","Coronary Artery Disease",0,"Ivabradine","Drug","Servier","Industry",0,0,"All","55 Years","N/A","19102","September 2009","January 2014","Primary Composite Endpoint","0.1969","0","Regression, Cox","1.08","Cox Proportional Hazard","95","2-Sided","0.96","1.2"
"1676","NCT02461719","Efficacy and Safety Study of TJCS for Treatment of Moderate to Severe Dry Eye Syndromes","Dry Eye Syndromes",0,"CYPORIN N EYE DROPS 0.05%(TJCS eye drop)","Drug","Taejoon Pharm Co., Ltd.","Industry",0,0,"All","20 Years","N/A","158","January 2014","September 2014","Corneal staining test","0","0","0","0","0","0","0","0","0"
"1677","NCT02465203","3-year Follow-up Study to Assess the Viral Activity in Hepatitis C Patients Who Failed Feeder DEB025/Alisporivir Study","Hepatitis C, Chronic",0,"Previous treatment in DEB025 study","Drug","Novartis Pharmaceuticals","Industry",0,0,"All","18 Years","70 Years","105","September 2012","January 2014","HCV RNA sequencing","0","0","0","0","0","0","0","0","0"
"1678","NCT02466490","Efficacy and Safety of Fimasartan Alone or Combined With HCTZ in Mexican Patients With Essential Hypertension","Hypertension, Essential",0,"Fimasartan","Drug","Stendhal Americas, S.A.","Industry",0,0,"All","18 Years","70 Years","272","April 2013","February 2014","Blood Pressure Change From Baseline","0","0","0","0","0","0","0","0","0"
"1679","NCT02467842","Immunogenicity and Safety of Quadrivalent Influenza Vaccine (NBP607) in Adults and Elderly Subjects","Influenza",0,"NBP607-QIV(Quadrivalent)","Biological","SK Chemicals Co.,Ltd.","Industry",0,0,"All","19 Years","N/A","1503","September 2014","December 2014","Noninferiority of NBP607-QIV over NBP607-TIV on immunogenicity for each strain","0","0","0","0","0","0","0","0","0"
"1680","NCT02492412","Efficacy and Safety of HE10 for Dry Eye Syndrome","Dry Eye Syndrome",0,"HE 10","Drug","Huons Co.,Ltd.","Industry",0,0,"All","21 Years","N/A","101","May 2013","July 2014","Corneal staining Test to assess eye dryness","0","0","0","0","0","0","0","0","0"
"1681","NCT02586246","Long-term Treatment Study of CDP870 Self-injection in Patients With Active Rheumatoid Arthritis Who Are Participating in the Long-term Treatment Studies (Study 275-08-002 or Study 275-08-004) of CDP870","Active Rheumatoid Arthritis",0,"CDP870","Drug","Astellas Pharma Inc","Industry",0,0,"All","N/A","N/A","86","January 2011","May 2013","Percentage of subjects experiencing at least one adverse event or at least one serious adverse event during the study","0","0","0","0","0","0","0","0","0"
"1682","NCT02621177","Study of Egg-derived Influenza Vaccine and Cell Culture-derived Influenza Vaccine in Healthy Children and Adolescents","Influenza, Human",0,"NBP607","Biological","SK Chemicals Co.,Ltd.","Industry",0,0,"All","6 Months","18 Years","385","November 2013","March 2014","CHMP criteria","0","0","0","0","0","0","0","0","0"
"1683","NCT02622958","Feasibility Study of PH94B Nasal Spray for Acute Treatment of Social Anxiety Disorder (SAD)","Social Anxiety Disorder",0,"PH94B","Drug","Pherin Pharmaceuticals, Inc.","Industry",0,0,"All","18 Years","65 Years","23","March 2014","October 2014","Subjective units of distress","0","0","0","0","0","0","0","0","0"
"1684","NCT02629848","Study of Motesanib (AMG 706) in Combination With Paclitaxel and Carboplatin for Advanced Non-Squamous Non-Small Cell Lung Cancer","Carcinoma, Non-Small-Cell Lung",0,"Motesanib","Drug","Takeda","Industry",0,0,"All","18 Years","N/A","401","July 2012","September 2014","Progression Free Survival","0","0","0","0","0","0","0","0","0"
"1685","NCT02685137","Efficacy and Safety of Stannsoporfin in Neonates","Nutritional and Metabolic Diseases",0,"stannsoporfin","Drug","InfaCare Pharmaceuticals Corporation","Industry",0,0,"All","N/A","14 Days","185","April 2002","February 2013","need for phototherapy","0","0","0","0","0","0","0","0","0"
"1686","NCT02713139","Efficacy and Safety of the Association of Clotrimazole and Metronidazole in the Treatment of Vaginal Discharge From Different Etiologies.","Sexual Active Women",0,"Clotrimazole + Metronidazole","Drug","Ache Laboratorios Farmaceuticos S.A.","Industry",0,0,"Female","18 Years","45 Years","0","September 2013","March 2014","Ceasing of the symptoms of vaginal discharge after 3(three) days of the end of the treatment","0","0","0","0","0","0","0","0","0"
"1687","NCT02726269","Triple Therapy Versus Levofloxacin-based Therapy for Helicobacter Pylori Eradication in Mexico.","Helicobacter Pylori Gastritis",0,"CLA (Clarithro+Lanso+Amoxi)","Drug","Asofarma de México S.A de C.V.","Industry",0,0,"All","18 Years","65 Years","230","June 2012","March 2014","HP eradication rate calculated from negative 13C-urea breath tests.","0","0","0","0","0","0","0","0","0"
"1688","NCT02751034","Efficacy and Safety Evaluation Study of Neuramis® Deep Lidocaine in Correction of Nasolabial Fold","Nasolabial Fold",0,"Neuramis® Deep Lidocaine","Device","Medy-Tox","Industry",0,0,"All","30 Years","70 Years","60","June 2013","August 2013","Change on the Wrinkle Severity Rating Scale as evaluated by photograph raters using photographs","0","0","0","0","0","0","0","0","0"
"1689","NCT02770625","Safety and Efficacy of ISU302 in Patients With Type 1 Gaucher Disease","Gaucher Disease, Type 1",0,"ISU302","Drug","ISU Abxis Co., Ltd.","Industry",0,0,"All","2 Years","N/A","8","September 2011","March 2013","the difference in hemoglobin concentration [g/dL]","0","0","0","0","0","0","0","0","0"
"1690","NCT02786745","Safety and Efficacy Study of Dapsone Gel in Patients With Acne Vulgaris","Acne",0,"Dapsone gel","Drug","MedDerm Associates","Industry",0,0,"All","12 Years","N/A","17","November 2013","September 2014","Global Acne Assessment Score","0","0","0","0","0","0","0","0","0"
"1691","NCT02902861","Trial in Patients With Psoriasis Treated With Methotrexate Using an Optimized Treatment Schedule (METOP)","Psoriasis Vulgaris",0,"Methotrexate","Drug","Prof. Kristian Reich","Industry",0,0,"All","18 Years","N/A","120","February 2013","September 2014","Difference in 75% reduction of Psoriasis Area Severity Index (PASI75) responder rate between treatment arms","0","0","0","0","0","0","0","0","0"
"1692","NCT02946541","A Clinical Trial to Investigate the Efficacy and Safety of Evogliptin","Type 2 Diabetes Mellitus",0,"evogliptin 5mg","Drug","Dong-A ST Co., Ltd.","Industry",0,0,"All","18 Years","N/A","160","July 2013","October 2014","HbA1c","0","0","0","0","0","0","0","0","0"
